num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
470,Leafeon, grass ," Razor Leaf, Quick Attack, Solar Beam, Leaf Blade, Energy Ball,",163.0,216.0,219.0,3328,3368,Sinnoh,grass,,sunny/clear,,sunny/clear 
471,Glaceon, ice ," Ice Shard, Frost Breath, Avalanche, Icy Wind, Ice Beam,",163.0,238.0,205.0,3535,3577,Sinnoh,ice,,snow,,snow 
472,Gliscor, ground  flying ," Fury Cutter, Wing Attack, Earthquake, Aerial Ace, Night Slash, Sand Tomb,",181.0,185.0,222.0,3043,3080,Sinnoh,ground,flying,sunny/clear,windy,sunny/clear windy
473,Mamoswine, ice  ground ," Mud Slap, Powder Snow, Avalanche, Bulldoze, Stone Edge,",242.0,247.0,146.0,3763,3808,Sinnoh,ice,ground,snow,sunny/clear,snow sunny/clear
474,Porygon-Z, normal ," Hidden Power, Charge Beam, Lock On, Solar Beam, Hyper Beam, Zap Cannon, Blizzard,",198.0,264.0,150.0,3693,3737,Sinnoh,normal,,partly cloudy,,partly cloudy 
475,Gallade, psychic  fighting ," Confusion, Low Kick, Charm, Close Combat, Psychic, Leaf Blade,",169.0,237.0,195.0,3497,3539,Sinnoh,psychic,fighting,windy,cloudy,windy cloudy
475,Mega Gallade, psychic  fighting ," Confusion, Low Kick, Charm, Close Combat, Psychic, Leaf Blade,",169.0,326.0,230.0,5112,5173,Sinnoh,psychic,fighting,windy,cloudy,windy cloudy
476,Probopass, rock  steel ," Rock Throw, Spark, Magnet Bomb, Rock Slide, Thunderbolt,",155.0,135.0,275.0,2351,2379,Sinnoh,rock,steel,partly cloudy,snow,partly cloudy snow
477,Dusknoir, ghost ," Hex, Astonish, Ominous Wind, Psychic, Dark Pulse,",128.0,180.0,254.0,2700,2732,Sinnoh,ghost,,fog,,fog 
478,Froslass, ice  ghost ," Powder Snow, Hex, Avalanche, Crunch, Shadow Ball,",172.0,171.0,150.0,2306,2334,Sinnoh,ice,ghost,snow,fog,snow fog
479,Rotom (Fan Rotom) , electric  flying ," Astonish, Air Slash, Ominous Wind, Thunderbolt, Thunder,",137.0,204.0,219.0,2916,2951,Sinnoh,electric,flying,rain,windy,rain windy
479,Rotom (Wash Rotom) , electric  water ," Astonish, Thunder Shock, Hydro Pump, Thunderbolt, Thunder,",137.0,204.0,219.0,2916,2951,Sinnoh,electric,water,rain,rain,rain rain
479,Rotom (Mow Rotom) , electric  grass ," Astonish, Thunder Shock, Ominous Wind, Thunderbolt, Thunder,",137.0,204.0,219.0,2916,2951,Sinnoh,electric,grass,rain,sunny/clear,rain sunny/clear
479,Rotom (Frost Rotom) , electric  ice ," Astonish, Thunder Shock, Blizzard, Thunderbolt, Thunder,",137.0,204.0,219.0,2916,2951,Sinnoh,electric,ice,rain,snow,rain snow
479,Rotom, electric  ghost ," Astonish, Thunder Shock, Ominous Wind, Thunderbolt, Thunder,",137.0,185.0,159.0,2296,2324,Sinnoh,electric,ghost,rain,fog,rain fog
479,Rotom (Heat Rotom) , electric  fire ," Astonish, Thunder Shock, Overheat, Thunderbolt, Thunder,",137.0,204.0,219.0,2916,2951,Sinnoh,electric,fire,rain,sunny/clear,rain sunny/clear
480,Uxie, psychic ," Confusion, Extrasensory, Future Sight, Swift, Thunder,",181.0,156.0,270.0,2853,2887,Sinnoh,psychic,,windy,,windy 
481,Mesprit, psychic ," Confusion, Extrasensory, Future Sight, Swift, Blizzard,",190.0,212.0,212.0,3457,3499,Sinnoh,psychic,,windy,,windy 
482,Azelf, psychic ," Confusion, Extrasensory, Future Sight, Swift, Fire Blast,",181.0,270.0,151.0,3629,3673,Sinnoh,psychic,,windy,,windy 
483,Dialga, steel  dragon ," Dragon Breath, Metal Claw, Draco Meteor, Iron Head, Thunder,",205.0,275.0,211.0,4565,4620,Sinnoh,steel,dragon,snow,windy,snow windy
484,Palkia, water  dragon ," Dragon Breath, Dragon Tail, Draco Meteor, Fire Blast, Hydro Pump, Aqua Tail,",189.0,280.0,215.0,4512,4565,Sinnoh,water,dragon,rain,windy,rain windy
485,Heatran, fire  steel ," Fire Spin, Bug Bite, Fire Blast, Iron Head, Stone Edge, Flamethrower,",209.0,251.0,213.0,4244,4295,Sinnoh,fire,steel,sunny/clear,snow,sunny/clear snow
486,Regigigas, normal ," Zen Headbutt, Hidden Power, Giga Impact, Focus Blast, Thunder,",221.0,287.0,210.0,4913,4972,Sinnoh,normal,,partly cloudy,,partly cloudy 
487,Giratina, ghost  dragon ," Dragon Breath, Shadow Claw, Dragon Claw, Ancient Power, Shadow Sneak,",284.0,187.0,225.0,3820,3866,Sinnoh,ghost,dragon,fog,windy,fog windy
487,Giratina (Origin Forme) , ghost  dragon ," Dragon Tail, Shadow Claw, Dragon Pulse, Ominous Wind, Shadow Ball,",284.0,225.0,187.0,4164,4214,Sinnoh,ghost,dragon,fog,windy,fog windy
488,Cresselia, psychic ," Psycho Cut, Confusion, Aurora Beam, Moonblast, Future Sight,",260.0,152.0,258.0,3231,3269,Sinnoh,psychic,,windy,,windy 
489,Phione, water ," Waterfall, Bubble, Bubble Beam, Water Pulse, Surf,",190.0,162.0,162.0,2380,2409,Sinnoh,water,,rain,,rain 
490,Manaphy, water ," Waterfall, Bubble, Bubble Beam, Psychic, Surf,",225.0,210.0,210.0,3691,3735,Sinnoh,water,,rain,,rain 
491,Darkrai, dark ," Snarl, Feint Attack, Focus Blast, Shadow Ball, Dark Pulse,",172.0,285.0,198.0,4227,4278,Sinnoh,dark,,fog,,fog 
492,Shaymin (Sky Forme) , grass  flying ," Hidden Power, Zen Headbutt, Energy Ball, Grass Knot, Solar Beam, Seed Flare,",225.0,261.0,166.0,4061,4110,Sinnoh,grass,flying,sunny/clear,windy,sunny/clear windy
492,Shaymin, grass ," Hidden Power, Zen Headbutt, Energy Ball, Grass Knot, Solar Beam, Seed Flare,",225.0,210.0,210.0,3691,3735,Sinnoh,grass,,sunny/clear,,sunny/clear 
493,Arceus, normal ," Iron Tail, Shadow Claw, Future Sight, Hyper Beam, Outrage,",237.0,238.0,238.0,4510,4564,Sinnoh,normal,,partly cloudy,,partly cloudy 
494,Victini, psychic  fire ," Confusion, Quick Attack, Overheat, Focus Blast, Psychic, V-create,",225.0,210.0,210.0,3691,3735,Unova,psychic,fire,windy,sunny/clear,windy sunny/clear
495,Snivy, grass ," Tackle, Vine Whip, Energy Ball, Seed Bomb, Wrap,",128.0,88.0,107.0,960,972,Unova,grass,,sunny/clear,,sunny/clear 
496,Servine, grass ," Iron Tail, Vine Whip, Grass Knot, Leaf Tornado, Wrap,",155.0,122.0,152.0,1629,1649,Unova,grass,,sunny/clear,,sunny/clear 
497,Serperior, grass ," Iron Tail, Vine Whip, Grass Knot, Leaf Tornado, Aerial Ace,",181.0,161.0,204.0,2574,2605,Unova,grass,,sunny/clear,,sunny/clear 
498,Tepig, fire ," Tackle, Ember, Flame Charge, Flamethrower, Body Slam,",163.0,115.0,85.0,1224,1239,Unova,fire,,sunny/clear,,sunny/clear 
499,Pignite, fire  fighting ," Tackle, Ember, Flame Charge, Flamethrower, Rock Tomb,",207.0,173.0,106.0,2175,2201,Unova,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
500,Emboar, fire  fighting ," Low Kick, Ember, Heat Wave, Rock Slide, Focus Blast, Flame Charge,",242.0,235.0,127.0,3372,3412,Unova,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
501,Oshawott, water ," Tackle, Water Gun, Aqua Tail, Water Pulse, Night Slash,",146.0,117.0,85.0,1182,1196,Unova,water,,rain,,rain 
502,Dewott, water ," Fury Cutter, Water Gun, Aqua Tail, Water Pulse, X-Scissor,",181.0,159.0,116.0,1968,1992,Unova,water,,rain,,rain 
503,Samurott, water ," Fury Cutter, Waterfall, Hydro Pump, Blizzard, Megahorn, Razor Shell,",216.0,212.0,157.0,3195,3233,Unova,water,,rain,,rain 
503,Samurott (Hisuian Form) , water  dark ,,172.0,208.0,159.0,2840,2874,Unova,water,dark,rain,fog,rain fog
504,Patrat, normal ," Tackle, Bite, Dig, Hyper Fang, Grass Knot,",128.0,98.0,73.0,895,905,Unova,normal,,partly cloudy,,partly cloudy 
505,Watchog, normal ," Low Kick, Bite, Crunch, Hyper Fang, Grass Knot,",155.0,165.0,139.0,2056,2081,Unova,normal,,partly cloudy,,partly cloudy 
506,Lillipup, normal ," Tackle, Take Down, Thunderbolt, Rock Tomb, Dig,",128.0,107.0,86.0,1035,1047,Unova,normal,,partly cloudy,,partly cloudy 
507,Herdier, normal ," Lick, Take Down, Thunderbolt, Play Rough, Dig,",163.0,145.0,126.0,1789,1811,Unova,normal,,partly cloudy,,partly cloudy 
508,Stoutland, normal ," Lick, Take Down, Ice Fang, Wild Charge, Play Rough, Crunch,",198.0,206.0,182.0,3196,3234,Unova,normal,,partly cloudy,,partly cloudy 
509,Purrloin, dark ," Scratch, Sucker Punch, Night Slash, Play Rough, Dark Pulse,",121.0,98.0,73.0,872,883,Unova,dark,,fog,,fog 
510,Liepard, dark ," Charm, Snarl, Gunk Shot, Play Rough, Dark Pulse, Payback,",162.0,187.0,106.0,2087,2112,Unova,dark,,fog,,fog 
511,Pansage, grass ," Scratch, Vine Whip, Energy Ball, Seed Bomb, Crunch,",137.0,104.0,94.0,1081,1094,Unova,grass,,sunny/clear,,sunny/clear 
512,Simisage, grass ," Bite, Vine Whip, Solar Beam, Grass Knot, Crunch,",181.0,206.0,133.0,2657,2689,Unova,grass,,sunny/clear,,sunny/clear 
513,Pansear, fire ," Scratch, Fire Spin, Flame Burst, Flame Charge, Crunch,",137.0,104.0,94.0,1081,1094,Unova,fire,,sunny/clear,,sunny/clear 
514,Simisear, fire ," Bite, Fire Spin, Flamethrower, Fire Blast, Crunch,",181.0,206.0,133.0,2657,2689,Unova,fire,,sunny/clear,,sunny/clear 
515,Panpour, water ," Scratch, Water Gun, Surf, Water Pulse, Crunch,",137.0,104.0,94.0,1081,1094,Unova,water,,rain,,rain 
516,Simipour, water ," Bite, Water Gun, Surf, Hydro Pump, Crunch,",181.0,206.0,133.0,2657,2689,Unova,water,,rain,,rain 
517,Munna, psychic ," Zen Headbutt, Charge Beam, Psybeam, Dazzling Gleam, Psyshock,",183.0,111.0,92.0,1294,1310,Unova,psychic,,windy,,windy 
518,Musharna, psychic ," Zen Headbutt, Charge Beam, Future Sight, Dazzling Gleam, Psyshock,",253.0,183.0,166.0,3079,3116,Unova,psychic,,windy,,windy 
519,Pidove, normal  flying ," Quick Attack, Air Slash, Heat Wave, Aerial Ace, Air Cutter,",137.0,98.0,80.0,958,970,Unova,normal,flying,partly cloudy,windy,partly cloudy windy
520,Tranquill, normal  flying ," Air Slash, Steel Wing, Heat Wave, Aerial Ace, Sky Attack,",158.0,144.0,107.0,1631,1650,Unova,normal,flying,partly cloudy,windy,partly cloudy windy
521,Unfezant, normal  flying ," Air Slash, Steel Wing, Heat Wave, Hyper Beam, Sky Attack,",190.0,226.0,146.0,3091,3128,Unova,normal,flying,partly cloudy,windy,partly cloudy windy
522,Blitzle, electric ," Quick Attack, Spark, Flame Charge, Discharge, Thunderbolt,",128.0,118.0,64.0,998,1010,Unova,electric,,rain,,rain 
523,Zebstrika, electric ," Low Kick, Spark, Flame Charge, Discharge, Wild Charge,",181.0,211.0,136.0,2745,2778,Unova,electric,,rain,,rain 
524,Roggenrola, rock ," Tackle, Smack Down, Bulldoze, Rock Blast, Stone Edge,",146.0,121.0,110.0,1362,1378,Unova,rock,,partly cloudy,,partly cloudy 
525,Boldore, rock ," Mud Slap, Smack Down, Rock Slide, Bulldoze, Stone Edge,",172.0,174.0,143.0,2293,2321,Unova,rock,,partly cloudy,,partly cloudy 
526,Gigalith, rock ," Mud Slap, Smack Down, Rock Slide, Solar Beam, Superpower, Heavy Slam,",198.0,226.0,201.0,3650,3693,Unova,rock,,partly cloudy,,partly cloudy 
527,Woobat, psychic  flying ," Confusion, Air Slash, Air Cutter, Aerial Ace, Psyshock,",163.0,107.0,85.0,1149,1163,Unova,psychic,flying,windy,windy,windy windy
528,Swoobat, psychic  flying ," Confusion, Air Slash, Psychic, Aerial Ace, Future Sight,",167.0,161.0,119.0,1940,1963,Unova,psychic,flying,windy,windy,windy windy
529,Drilbur, ground ," Scratch, Mud Slap, Rock Tomb, Dig, Drill Run,",155.0,154.0,85.0,1555,1574,Unova,ground,,sunny/clear,,sunny/clear 
530,Excadrill, ground  steel ," Metal Claw, Mud Slap, Mud Shot, Rock Slide, Earthquake, Drill Run, Iron Head,",242.0,255.0,129.0,3667,3711,Unova,ground,steel,sunny/clear,snow,sunny/clear snow
531,Audino, normal ," Pound, Zen Headbutt, Disarming Voice, Dazzling Gleam, Hyper Beam,",230.0,114.0,163.0,1902,1924,Unova,normal,,partly cloudy,,partly cloudy 
531,Mega Audino, normal  fairy ," Pound, Zen Headbutt, Disarming Voice, Dazzling Gleam, Hyper Beam,",230.0,147.0,239.0,2853,2887,Unova,normal,fairy,partly cloudy,cloudy,partly cloudy cloudy
532,Timburr, fighting ," Low Kick, Pound, Low Sweep, Brick Break, Rock Tomb,",181.0,134.0,87.0,1487,1505,Unova,fighting,,cloudy,,cloudy 
533,Gurdurr, fighting ," Low Kick, Poison Jab, Low Sweep, Brick Break, Stone Edge,",198.0,180.0,134.0,2453,2482,Unova,fighting,,cloudy,,cloudy 
534,Conkeldurr, fighting ," Counter, Poison Jab, Dynamic Punch, Focus Blast, Stone Edge,",233.0,243.0,158.0,3773,3818,Unova,fighting,,cloudy,,cloudy 
535,Tympole, water ," Mud Shot, Bubble, Water Pulse, Mud Bomb, Sludge Wave,",137.0,98.0,78.0,948,960,Unova,water,,rain,,rain 
536,Palpitoad, water  ground ," Mud Shot, Bubble, Water Pulse, Earth Power, Sludge Wave,",181.0,128.0,109.0,1574,1592,Unova,water,ground,rain,sunny/clear,rain sunny/clear
537,Seismitoad, water  ground ," Mud Shot, Bubble, Muddy Water, Earth Power, Sludge Bomb,",233.0,188.0,150.0,2899,2934,Unova,water,ground,rain,sunny/clear,rain sunny/clear
538,Throh, fighting ," Low Kick, Zen Headbutt, Focus Blast, Low Sweep, Body Slam,",260.0,172.0,160.0,2896,2931,Unova,fighting,,cloudy,,cloudy 
539,Sawk, fighting ," Low Kick, Poison Jab, Focus Blast, Low Sweep, Body Slam,",181.0,231.0,153.0,3151,3189,Unova,fighting,,cloudy,,cloudy 
540,Sewaddle, bug  grass ," Struggle Bug, Bug Bite, Energy Ball, Seed Bomb, Silver Wind,",128.0,96.0,124.0,1105,1118,Unova,bug,grass,rain,sunny/clear,rain sunny/clear
541,Swadloon, bug  grass ," Struggle Bug, Bug Bite, Energy Ball, Bug Buzz, Silver Wind,",146.0,115.0,162.0,1549,1568,Unova,bug,grass,rain,sunny/clear,rain sunny/clear
542,Leavanny, bug  grass ," Razor Leaf, Bug Bite, Leaf Blade, X-Scissor, Silver Wind, Leaf Storm,",181.0,205.0,165.0,2917,2952,Unova,bug,grass,rain,sunny/clear,rain sunny/clear
543,Venipede, bug  poison ," Bug Bite, Poison Sting, Signal Beam, Sludge Bomb, Gyro Ball,",102.0,83.0,99.0,799,808,Unova,bug,poison,rain,cloudy,rain cloudy
544,Whirlipede, bug  poison ," Bug Bite, Poison Sting, Signal Beam, Sludge Bomb, Gyro Ball,",120.0,100.0,173.0,1293,1309,Unova,bug,poison,rain,cloudy,rain cloudy
545,Scolipede, bug  poison ," Bug Bite, Poison Jab, Megahorn, Sludge Bomb, Gyro Ball, X-Scissor,",155.0,203.0,175.0,2766,2799,Unova,bug,poison,rain,cloudy,rain cloudy
546,Cottonee, grass  fairy ," Charm, Razor Leaf, Energy Ball, Seed Bomb, Grass Knot,",120.0,71.0,111.0,791,801,Unova,grass,fairy,sunny/clear,cloudy,sunny/clear cloudy
547,Whimsicott, grass  fairy ," Charm, Razor Leaf, Grass Knot, Hurricane, Moonblast,",155.0,164.0,176.0,2277,2304,Unova,grass,fairy,sunny/clear,cloudy,sunny/clear cloudy
548,Petilil, grass ," Charm, Hidden Power, Energy Ball, Seed Bomb,",128.0,119.0,91.0,1164,1178,Unova,grass,,sunny/clear,,sunny/clear 
549,Lilligant, grass ," Charm, Hidden Power, Petal Blizzard, Hyper Beam, Solar Beam,",172.0,214.0,155.0,2882,2917,Unova,grass,,sunny/clear,,sunny/clear 
549,Lilligant (Hisuian Form) , grass  fighting ,,172.0,208.0,159.0,2840,2874,Unova,grass,fighting,sunny/clear,cloudy,sunny/clear cloudy
550,Basculin, water ," Tackle, Water Gun, Aqua Jet, Aqua Tail, Muddy Water,",172.0,189.0,129.0,2363,2391,Unova,water,,rain,,rain 
550,Basculin (Blue-Striped Form) , water ," Tackle, Water Gun, Aqua Jet, Aqua Tail, Muddy Water,",172.0,189.0,129.0,2363,2391,Unova,water,,rain,,rain 
550,Basculin (Blue-Striped Form) , water ,,172.0,189.0,129.0,2363,2391,Unova,water,,rain,,rain 
551,Sandile, ground  dark ," Bite, Mud Slap, Dig, Crunch, Bulldoze,",137.0,132.0,69.0,1172,1186,Unova,ground,dark,sunny/clear,fog,sunny/clear fog
552,Krokorok, ground  dark ," Bite, Mud Slap, Earthquake, Crunch, Bulldoze,",155.0,155.0,90.0,1603,1622,Unova,ground,dark,sunny/clear,fog,sunny/clear fog
553,Krookodile, ground  dark ," Snarl, Mud Slap, Earthquake, Crunch, Outrage,",216.0,229.0,158.0,3444,3485,Unova,ground,dark,sunny/clear,fog,sunny/clear fog
554,Darumaka (Galarian Form) , ice ," Tackle, Ice Fang, Ice Punch, Ice Beam,",172.0,153.0,86.0,1630,1649,Unova,ice,,snow,,snow 
554,Darumaka, fire ," Tackle, Fire Fang, Fire Punch, Flame Charge, Psychic,",172.0,153.0,86.0,1630,1649,Unova,fire,,sunny/clear,,sunny/clear 
555,Darmanitan, fire ," Tackle, Fire Fang, Incinerate, Overheat, Focus Blast, Psychic, Rock Slide,",233.0,263.0,114.0,3511,3552,Unova,fire,,sunny/clear,,sunny/clear 
555,Darmanitan (Zen Mode) , fire  psychic ," Tackle, Fire Fang, Overheat, Focus Blast, Psychic, Rock Slide,",233.0,243.0,202.0,4226,4276,Unova,fire,psychic,sunny/clear,windy,sunny/clear windy
555,Darmanitan (Galarian Form) , ice ," Tackle, Ice Fang, Overheat, Avalanche, Superpower, Ice Punch,",233.0,263.0,114.0,3511,3552,Unova,ice,,snow,,snow 
555,Darmanitan (Galarian Form - Zen Mode) , ice  fire ," Tackle, Ice Fang, Overheat, Avalanche, Superpower, Ice Punch,",233.0,323.0,123.0,4415,4467,Unova,ice,fire,snow,sunny/clear,snow sunny/clear
556,Maractus, grass ," Bullet Seed, Poison Jab, Aerial Ace, Petal Blizzard, Solar Beam,",181.0,201.0,130.0,2571,2601,Unova,grass,,sunny/clear,,sunny/clear 
557,Dwebble, bug  rock ," Cut, Smack Down, Rock Blast, X-Scissor, Rock Tomb,",137.0,118.0,128.0,1384,1401,Unova,bug,rock,rain,partly cloudy,rain partly cloudy
558,Crustle, bug  rock ," Fury Cutter, Smack Down, Rock Blast, X-Scissor, Rock Slide,",172.0,188.0,200.0,2874,2908,Unova,bug,rock,rain,partly cloudy,rain partly cloudy
559,Scraggy, dark  fighting ," Rock Smash, Feint Attack, Acid Spray, Brick Break, Foul Play,",137.0,132.0,132.0,1551,1570,Unova,dark,fighting,fog,cloudy,fog cloudy
560,Scrafty, dark  fighting ," Counter, Snarl, Acid Spray, Power-Up Punch, Foul Play,",163.0,163.0,222.0,2581,2612,Unova,dark,fighting,fog,cloudy,fog cloudy
561,Sigilyph, psychic  flying ," Air Slash, Zen Headbutt, Air Cutter, Psybeam, Ancient Power, Signal Beam,",176.0,204.0,167.0,2883,2917,Unova,psychic,flying,windy,windy,windy windy
562,Yamask, ghost ," Astonish, Zen Headbutt, Shadow Ball, Dark Pulse, Ominous Wind,",116.0,95.0,141.0,1110,1123,Unova,ghost,,fog,,fog 
562,Yamask (Galarian Form) , ground  ghost ," Astonish, Night Shade, Rock Tomb,",116.0,95.0,141.0,1110,1123,Unova,ground,ghost,sunny/clear,fog,sunny/clear fog
563,Cofagrigus, ghost ," Astonish, Zen Headbutt, Shadow Claw, Shadow Ball, Dark Pulse, Psychic,",151.0,163.0,237.0,2570,2601,Unova,ghost,,fog,,fog 
564,Tirtouga, water  rock ," Water Gun, Bite, Surf, Ancient Power, Body Slam,",144.0,134.0,146.0,1683,1703,Unova,water,rock,rain,partly cloudy,rain partly cloudy
565,Carracosta, water  rock ," Water Gun, Rock Throw, Surf, Ancient Power, Body Slam,",179.0,192.0,197.0,2964,2999,Unova,water,rock,rain,partly cloudy,rain partly cloudy
566,Archen, rock  flying ," Quick Attack, Wing Attack, Dragon Claw, Ancient Power, Crunch,",146.0,213.0,89.0,2083,2108,Unova,rock,flying,partly cloudy,windy,partly cloudy windy
567,Archeops, rock  flying ," Steel Wing, Wing Attack, Dragon Claw, Ancient Power, Crunch,",181.0,292.0,139.0,3766,3811,Unova,rock,flying,partly cloudy,windy,partly cloudy windy
568,Trubbish, poison ," Pound, Acid, Gunk Shot, Seed Bomb, Gunk Shot,",137.0,96.0,122.0,1131,1144,Unova,poison,,cloudy,,cloudy 
569,Garbodor, poison ," Infestation, Acid, Acid Spray, Seed Bomb, Gunk Shot, Body Slam,",190.0,181.0,164.0,2651,2682,Unova,poison,,cloudy,,cloudy 
570,Zorua, dark ," Scratch, Feint Attack, Foul Play, Aerial Ace, Dark Pulse,",120.0,153.0,78.0,1329,1345,Unova,dark,,fog,,fog 
570,Zorua (Hisuian Form) , normal  ghost ,,111.0,162.0,79.0,1360,1376,Unova,normal,ghost,partly cloudy,fog,partly cloudy fog
571,Zoroark, dark ," Shadow Claw, Snarl, Foul Play, Sludge Bomb, Flamethrower,",155.0,250.0,127.0,2907,2941,Unova,dark,,fog,,fog 
571,Zoroark (Normal Form), dark ," Scratch, Feint Attack, Foul Play, Aerial Ace, Dark Pulse,",120.0,153.0,78.0,1329,1345,Unova,dark,,fog,,fog 
571,Zoroark (Hisuian Form) , normal  ghost ,,146.0,261.0,128.0,2957,2992,Unova,normal,ghost,partly cloudy,fog,partly cloudy fog
572,Minccino, normal ," Pound, Charm, Swift, Thunderbolt, Aqua Tail,",146.0,98.0,80.0,986,998,Unova,normal,,partly cloudy,,partly cloudy 
573,Cinccino, normal ," Pound, Charm, Hyper Beam, Thunderbolt, Aqua Tail,",181.0,198.0,130.0,2535,2565,Unova,normal,,partly cloudy,,partly cloudy 
574,Gothita, psychic ," Pound, Confusion, Psybeam, Psyshock, Psychic,",128.0,98.0,112.0,1075,1088,Unova,psychic,,windy,,windy 
575,Gothorita, psychic ," Pound, Confusion, Psybeam, Future Sight, Psychic,",155.0,137.0,153.0,1813,1835,Unova,psychic,,windy,,windy 
576,Gothitelle, psychic ," Charm, Confusion, Rock Slide, Future Sight, Psychic,",172.0,176.0,205.0,2735,2768,Unova,psychic,,windy,,windy 
577,Solosis, psychic ," Hidden Power, Zen Headbutt, Psyshock, Night Shade, Thunder,",128.0,170.0,83.0,1546,1564,Unova,psychic,,windy,,windy 
578,Duosion, psychic ," Hidden Power, Zen Headbutt, Psyshock, Night Shade, Thunder,",163.0,208.0,103.0,2282,2309,Unova,psychic,,windy,,windy 
579,Reuniclus, psychic ," Hidden Power, Zen Headbutt, Future Sight, Shadow Ball, Thunder,",242.0,214.0,148.0,3309,3348,Unova,psychic,,windy,,windy 
580,Ducklett, water  flying ," Water Gun, Wing Attack, Aerial Ace, Bubble Beam, Brave Bird,",158.0,84.0,96.0,968,980,Unova,water,flying,rain,windy,rain windy
581,Swanna, water  flying ," Water Gun, Air Slash, Ice Beam, Bubble Beam, Hurricane,",181.0,182.0,132.0,2361,2389,Unova,water,flying,rain,windy,rain windy
582,Vanillite, ice ," Powder Snow, Astonish, Icy Wind, Ice Beam, Signal Beam,",113.0,118.0,106.0,1168,1182,Unova,ice,,snow,,snow 
583,Vanillish, ice ," Frost Breath, Astonish, Icy Wind, Ice Beam, Signal Beam,",139.0,151.0,138.0,1799,1820,Unova,ice,,snow,,snow 
584,Vanilluxe, ice ," Frost Breath, Astonish, Blizzard, Flash Cannon, Signal Beam,",174.0,218.0,184.0,3190,3228,Unova,ice,,snow,,snow 
585,Deerling, normal  grass ," Tackle, Take Down, Energy Ball, Seed Bomb, Wild Charge,",155.0,115.0,100.0,1283,1298,Unova,normal,grass,partly cloudy,sunny/clear,partly cloudy sunny/clear
586,Sawsbuck, normal  grass ," Feint Attack, Take Down, Megahorn, Solar Beam, Wild Charge, Hyper Beam,",190.0,198.0,146.0,2732,2765,Unova,normal,grass,partly cloudy,sunny/clear,partly cloudy sunny/clear
587,Emolga, electric  flying ," Thunder Shock, Quick Attack, Discharge, Aerial Ace, Thunderbolt,",146.0,158.0,127.0,1847,1869,Unova,electric,flying,rain,windy,rain windy
588,Karrablast, bug ," Peck, Fury Cutter, Signal Beam, X-Scissor, Drill Run, Aerial Ace,",137.0,137.0,87.0,1336,1352,Unova,bug,,rain,,rain 
589,Escavalier, bug  steel ," Counter, Bug Bite, Megahorn, Acid Spray, Drill Run, Aerial Ace,",172.0,223.0,187.0,3266,3305,Unova,bug,steel,rain,snow,rain snow
590,Foongus, grass  poison ," Astonish, Feint Attack, Energy Ball, Body Slam, Grass Knot,",170.0,97.0,91.0,1107,1120,Unova,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
591,Amoonguss, grass  poison ," Astonish, Feint Attack, Foul Play, Sludge Bomb, Grass Knot,",249.0,155.0,139.0,2420,2449,Unova,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
592,Frillish, water  ghost ," Bubble, Hex, Night Shade, Ice Beam, Ominous Wind,",146.0,115.0,134.0,1421,1438,Unova,water,ghost,rain,fog,rain fog
593,Jellicent, water  ghost ," Bubble, Hex, Shadow Ball, Ice Beam, Bubble Beam,",225.0,159.0,178.0,2644,2675,Unova,water,ghost,rain,fog,rain fog
594,Alomomola, water ," Waterfall, Hidden Power, Hydro Pump, Blizzard, Psychic,",338.0,138.0,131.0,2452,2481,Unova,water,,rain,,rain 
595,Joltik, bug  electric ," Charge Beam, Sucker Punch, Cross Poison, Bug Buzz, Discharge,",137.0,110.0,98.0,1156,1170,Unova,bug,electric,rain,rain,rain rain
596,Galvantula, bug  electric ," Volt Switch, Fury Cutter, Cross Poison, Bug Buzz, Discharge, Energy Ball, Lunge,",172.0,201.0,128.0,2494,2523,Unova,bug,electric,rain,rain,rain rain
597,Ferroseed, grass  steel ," Tackle, Metal Claw, Gyro Ball, Flash Cannon, Iron Head,",127.0,82.0,155.0,1064,1076,Unova,grass,steel,sunny/clear,snow,sunny/clear snow
598,Ferrothorn, grass  steel ," Bullet Seed, Metal Claw, Power Whip, Flash Cannon, Acid Spray, Thunder, Mirror Shot,",179.0,158.0,223.0,2624,2656,Unova,grass,steel,sunny/clear,snow,sunny/clear snow
599,Klink, steel ," Volt Switch, Charge Beam, Vice Grip, Discharge, Zap Cannon,",120.0,98.0,121.0,1081,1094,Unova,steel,,snow,,snow 
600,Klang, steel ," Thunder Shock, Charge Beam, Vice Grip, Thunderbolt, Zap Cannon,",155.0,150.0,174.0,2088,2113,Unova,steel,,snow,,snow 
601,Klinklang, steel ," Thunder Shock, Charge Beam, Hyper Beam, Flash Cannon, Zap Cannon, Mirror Shot,",155.0,199.0,214.0,2981,3016,Unova,steel,,snow,,snow 
602,Tynamo, electric ," Tackle, Spark, Struggle,",111.0,105.0,78.0,917,928,Unova,electric,,rain,,rain 
603,Eelektrik, electric ," Acid, Spark, Crunch, Thunderbolt, Discharge,",163.0,156.0,130.0,1939,1963,Unova,electric,,rain,,rain 
